id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16436471,DMG Apartments Hotel Single Room 502,107743301,DMG Apartments,,Margareten,48.18345441168009,16.35764965483313,Entire home/apt,50,1,14,2018-12-24,0.80,14,128
16436929,Artsy & sunny apartment near Hauptbahnhof.,2912197,Maria,,Landstra§e,48.187911789313844,16.388005733297653,Entire home/apt,40,1,5,2018-08-30,0.37,1,12
16438874,Cozy & Central 70m² Apartment Johann-Strauß,107796248,Manuel,,Wieden,48.18907186675125,16.368446148127695,Entire home/apt,70,2,107,2019-01-13,4.17,1,10
16439088,26m^2 Großes Altbauzimmer 3Min vom Prater,80132911,Simon,,Leopoldstadt,48.21679203411,16.391143918439234,Private room,29,2,2,2017-02-20,0.08,1,0
16440683,"warm, charming ""Altbauwohnung"" - close  to centre",106054995,Daniel,,Alsergrund,48.224427632770606,16.36548469355217,Entire home/apt,59,1,0,,,1,0
16440908,"Apartment Ruepp City, very new city apartment",10281621,Boris,,Leopoldstadt,48.21997789665922,16.386231301930643,Entire home/apt,29,1,96,2019-01-26,3.73,10,315
16445557,DMG Apartments Hotel Superior Room 503,107743301,DMG Apartments,,Margareten,48.183445931622494,16.356567400175194,Entire home/apt,75,1,14,2018-12-27,0.80,14,179
16445834,DMG Apartments Hotel Superior Room 504,107743301,DMG Apartments,,Margareten,48.18361905403603,16.358176341363002,Entire home/apt,75,1,10,2018-11-27,0.56,14,179
16446121,DMG Apartments Hotel Superior Room 505,107743301,DMG Apartments,,Margareten,48.181866919205085,16.35751827303034,Entire home/apt,75,1,19,2018-12-30,1.35,14,180
16446227,DMG Apartments Hotel Superior Room 506,107743301,DMG Apartments,,Margareten,48.18269903815998,16.357375384548078,Entire home/apt,75,1,28,2018-12-23,1.86,14,179
16450536,A Cozy Studio in Josefstadt with Inner Garden,74966005,Mila,,Josefstadt,48.21405542236079,16.346508189332944,Entire home/apt,40,4,15,2018-10-18,0.58,1,0
16452669,Flat close to Central Train Station & City Centre,107921272,Luis,,Favoriten,48.175179529857324,16.377576758032266,Private room,40,2,2,2017-01-01,0.08,1,0
16459762,"Modernes, Neu renoviertes Apartment im Zentrum!",49479321,Marco,,Landstra§e,48.188899956210605,16.39382102046744,Entire home/apt,47,1,43,2019-01-22,1.66,1,190
16459985,Modern spacious Altbau in superb & quiet location.,75852553,Lukas,,Margareten,48.1856359664133,16.363617797866777,Private room,22,1,7,2017-08-09,0.27,1,197
16460940,Bright Room next to City Center (7 min by feet),107997171,Sonja-Maria,,Landstra§e,48.20680069557035,16.390934966486398,Private room,49,2,90,2019-01-25,4.07,12,257
16461465,Go Vintage Studio,107992289,Felix,,Mariahilf,48.18960938378637,16.34558567191766,Entire home/apt,120,3,47,2019-01-04,1.83,1,365
16465630,Comfortable Arpartment,108036640,David,,Hernals,48.222510521268994,16.334487610304265,Entire home/apt,48,2,1,2017-04-25,0.05,1,90
16472368,Cozy room in a cozy flat,33233873,Anni,,Leopoldstadt,48.2272663294785,16.387434534639908,Private room,45,1,7,2018-11-03,0.32,1,0
16478272,Private room in beautiful and central apartment,10570246,Hania,,Alsergrund,48.22396994880582,16.36483860807499,Private room,40,2,2,2017-09-17,0.11,2,67
16478796,small & cozy flat in vienna :),25945272,Mailin,,Ottakring,48.20992960360606,16.32438334274273,Entire home/apt,23,3,21,2019-01-04,0.82,1,0
16490077,Hip Location - Mariahilferstraße and Center,50223859,Toñy & Marko,,Mariahilf,48.193585188568825,16.346666356879293,Entire home/apt,79,2,107,2019-01-14,4.20,2,351
16490215,City Center Opera Apartment,41060273,Alex,,Innere Stadt,48.20354333833598,16.36976854652656,Entire home/apt,120,2,86,2019-02-06,3.64,1,285
16490339,9 modern -  style apartment,16541872,Nadina,,Leopoldstadt,48.222505378236306,16.385857166680307,Entire home/apt,75,3,37,2019-01-05,1.44,14,355
16490918,10 nice and modern,16541872,Nadina,,Leopoldstadt,48.22327822186683,16.386121149572688,Entire home/apt,49,2,31,2019-01-05,1.32,14,361
16493012,Luxury flat in the heart of Vienna,11481716,Carola,,Mariahilf,48.1908490834572,16.339940457572933,Entire home/apt,69,2,11,2018-12-10,0.43,1,177
16493835,Top Apartment Margareten,30229964,Margarita,,Margareten,48.185404167613534,16.345730124719207,Entire home/apt,80,2,13,2018-12-26,0.67,4,247
16494077,City Center & Quiet & Green,108325383,Sisi,,Wieden,48.196493918980345,16.36341814354559,Entire home/apt,70,3,16,2018-10-10,0.62,1,0
16501583,At the Belvedere Park,108413092,Julian,,Landstra§e,48.18996114624807,16.38669940035079,Entire home/apt,70,4,8,2019-01-02,0.37,1,364
16501749,Rooftop terrace apartment in best location.,108413640,Kimberley,,Innere Stadt,48.20788906765199,16.36912074948965,Entire home/apt,80,3,60,2018-11-28,2.37,1,73
16502336,Danube Apartments (35) Cozy Studio,105107106,Elisabeth,,Brigittenau,48.23784578664474,16.386496163155396,Entire home/apt,95,2,11,2019-01-01,0.51,11,326
16502418,Danube Apartments (36) Cozy Apartment,105107106,Elisabeth,,Brigittenau,48.237999109432764,16.38845490673031,Entire home/apt,145,2,10,2018-12-30,0.39,11,326
16503462,Nice flat in the 2. district,83683261,Viktor,,Leopoldstadt,48.22324277029182,16.387099709972322,Entire home/apt,40,2,3,2018-07-23,0.12,1,0
16503675,Central  Sweet  Home  Dublex Apartment   -  46  qm,51891892,Betti - Raul Claudio,,Landstra§e,48.2015306230194,16.394067176866955,Entire home/apt,49,1,53,2019-01-27,2.06,6,285
16505502,Cosy Studio at the Belvedere,108458476,Robert,,Landstra§e,48.189856983997615,16.389107272051653,Entire home/apt,65,4,2,2019-01-01,0.40,1,365
16510603,"Spacious and quiet, next to main station",108517074,Doris,,Margareten,48.18444412232173,16.36692437841218,Entire home/apt,60,2,124,2019-01-05,4.79,1,278
16511510,"Life in the City - 1 minute to opera, ring, metro",108526915,Nadine & Michael,,Innere Stadt,48.201315148033565,16.365420713008042,Entire home/apt,320,1,115,2019-01-24,5.20,8,284
16511738,Ruhiges Apartment in Top-Lage,60225373,Christian Und Sabine,,Josefstadt,48.20803036032768,16.348524928929614,Entire home/apt,90,30,55,2019-01-02,2.43,2,358
16511801,Senator Suite Stephansplatz Top 4,8632750,Andreas,,Innere Stadt,48.20783808982649,16.369067959362404,Entire home/apt,360,1,28,2018-12-17,1.13,85,299
16512284,apartment2rent Schönbrunn Palace,358163,Georg,,Rudolfsheim-Fnfhaus,48.18687145677209,16.321043063761874,Entire home/apt,50,3,1,2019-01-01,0.75,5,365
16514344,70m2 Appartement  with garden in Vienna,9612025,Gabriele,,Liesing,48.13840835787241,16.240378881606546,Entire home/apt,55,1,36,2018-12-05,1.51,1,129
16514806,"Homely Home, 65m², sweet, beautiful & cleeeeeean",108559702,Mahsa,,Brigittenau,48.24232717124853,16.378449314988938,Entire home/apt,65,2,53,2019-01-01,2.07,1,97
16515830,Kingsize Residence near Central Station/Metro/P&R,103028422,Yvonne & Gurvinder,,Favoriten,48.16589220112583,16.381869904399714,Entire home/apt,90,2,118,2019-02-04,4.57,8,48
16522538,Beautiful Affordable Studio,9556855,Pour,,Alsergrund,48.22777327070158,16.360000787821615,Private room,80,7,1,2018-06-30,0.13,12,283
16523999,SCHÖNES GANZES APARTMENT MIT RUHIGEN GARTEN,88628966,Othmar,,Liesing,48.13133556584803,16.31909663871021,Entire home/apt,29,25,3,2018-02-23,0.12,3,68
16524546,beautiful studio - city center,3298645,Sofia,,Margareten,48.18840510454764,16.34817311421911,Entire home/apt,75,2,0,,,1,0
16525462,Spacious room near Yppenplatz,107281449,Mimie,,Hernals,48.21519005746456,16.33192061759065,Private room,26,4,6,2018-01-04,0.23,1,0
16529033,Room in old building in the center of vienna,108715267,Maximilian E. J.,,Landstra§e,48.19823742808209,16.38595373481965,Private room,22,2,3,2017-10-01,0.12,1,0
16540516,Nice Apartment(36m2) near Vienna center,95256644,Gin,,Margareten,48.184826779437195,16.35896559284215,Entire home/apt,40,1,112,2019-02-05,4.38,4,141
16541320,cosy viennese apartment with garden,15576314,Lilly,,Donaustadt,48.237425656742914,16.46470062051453,Entire home/apt,54,1,0,,,1,0
16541376,Quiet Appartment for couple & Family,86022526,Adrien Adnan,,Meidling,48.181756432758704,16.324280591285447,Entire home/apt,65,1,83,2019-01-06,3.77,1,290
16550424,"Bright, central apartment in Vienna",108866951,Sonja  Mach,,Rudolfsheim-Fnfhaus,48.19425452038204,16.331041926902746,Entire home/apt,37,1,188,2019-02-06,7.34,1,149
16552384,KOCHSTUDIO für Shootings oder Workshops,4494150,Alexandra,,Alsergrund,48.215200573612854,16.362045475281004,Entire home/apt,750,1,0,,,1,365
16552553,Stylish apartment close to Schönbrunn Palace,108975844,Marijana & Robert,,Hietzing,48.18875750003026,16.29377034402924,Entire home/apt,49,3,82,2019-01-28,3.32,2,149
16555570,Quiet Apartment with Yard View Vienna,37769736,Sarah,,Rudolfsheim-Fnfhaus,48.200701666886424,16.333615798407802,Entire home/apt,60,3,51,2019-01-06,2.12,34,339
16563033,Luxury Apartment in heart of Vienna,37480787,Nuri,,Innere Stadt,48.21336375467739,16.375026097096754,Entire home/apt,109,2,3,2018-10-08,0.15,9,329
16564209,"1-2 p., ""AFRICA"" ROOM. free WLAN",109098682,Martha,,Donaustadt,48.21882383067931,16.543533236155096,Private room,10,25,1,2017-07-17,0.05,7,333
16574615,Mini-apartment on Vienna's Naschmarkt,24403804,Danny,,Margareten,48.19592774030836,16.3572810256447,Entire home/apt,100,1,29,2019-01-13,1.13,7,156
16576035,VIENNA CENTRAL RIVER INSPIRATION APARTMENT,1643928,Harry,,Landstra§e,48.20620183981982,16.395390824799964,Entire home/apt,99,1,119,2019-01-21,4.81,25,310
16576425,"Direkt am Praterstern, direkt vorm Riesenrad.",102780252,Kim,,Leopoldstadt,48.21689630599904,16.389675617387084,Entire home/apt,39,1,71,2019-01-18,2.95,3,20
16583852,Elegante Stadt Wohnung nähe Porzellangasse,9495587,Lucie,,Alsergrund,48.2238634755684,16.361460809299576,Entire home/apt,70,5,20,2019-01-04,0.80,1,72
16585731,Apartment Theresiengasse Typ 1 - AKH Apartment,2805424,Robert @,,Whring,48.221644396724486,16.34215499622034,Entire home/apt,52,30,0,,,19,315
16586236,"Very homey, stylish, quiet and close to center",4990386,Daniela,,Whring,48.22599551977579,16.340153449828936,Entire home/apt,75,2,4,2017-10-09,0.19,1,0
